time,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,gt_px,gt_py,gt_pz,gt_vx,gt_vy,gt_vz,gt_qw,gt_qx,gt_qy,gt_qz,est_px,est_py,est_pz,est_vx,est_vy,est_vz,est_qw,est_qx,est_qy,est_qz,correction_applied,P_dpx,P_dpy,P_dpz,P_dvx,P_dvy,P_dvz,P_dtheta_x,P_dtheta_y,P_dtheta_z
5.5000000000e-02,-2.2867986000e+00,7.2484115091e-02,1.1672667729e+01,1.2003691147e-02,6.7050140616e-01,7.8757163671e-03,6.7808597592e-03,-6.5442883577e-04,4.8402371059e-02,4.1316224234e-02,7.1795729993e-05,2.2157534579e-02,9.9995190303e-01,-3.7188017226e-03,-8.8366716811e-03,-2.0676991570e-03,7.7482105873e-03,-6.8434158910e-04,4.4177218056e-02,4.4673484499e-02,-1.1572399456e-03,2.1059658320e-02,9.9811905538e-01,9.8376657302e-03,2.0415224558e-02,-5.6963060200e-02,1.0000000000e+00,1.0000001296e-04,1.0000003375e-04,1.0000001299e-04,6.3145122293e-09,6.9254421731e-09,6.0881809687e-09,1.3578866426e-06,1.4270135360e-07,6.5091651534e-06
6.0000000000e-02,-1.4565232596e+00,1.8031112378e-02,1.0703644844e+01,3.4745057537e-03,5.9654987535e-01,1.5019023283e-02,6.9281094729e-03,-6.4683802171e-04,4.8543174367e-02,2.9444139377e-02,1.4496226496e-03,2.8256212215e-02,9.9996410816e-01,-3.7066275196e-03,-7.3424190963e-03,-2.0327772244e-03,7.9537046751e-03,-6.9777842091e-04,4.4281106656e-02,3.3264931575e-02,4.4843003367e-04,2.7263370710e-02,9.9833818551e-01,7.8596983712e-03,1.9799452176e-02,-5.3545066952e-02,1.0000000000e+00,1.0000001318e-04,1.0000003059e-04,1.0000001324e-04,6.2636217235e-09,6.8537453195e-09,6.0826306954e-09,1.0998594368e-06,1.3357741583e-07,5.4653174584e-06
6.5000000000e-02,-1.1604447161e+00,4.3969887115e-01,1.0566340341e+01,-5.1262220453e-03,5.1811852145e-01,2.4753709210e-02,7.0299415521e-03,-6.3501755956e-04,4.8696620293e-02,2.0367923540e-02,2.2918988565e-03,3.0790705972e-02,9.9997285766e-01,-3.7184098705e-03,-6.0459370654e-03,-1.9758608729e-03,8.1048493797e-03,-6.8814162375e-04,4.4411141003e-02,2.3917048652e-02,2.2510425078e-03,3.0962534103e-02,9.9823499894e-01,8.9650139259e-03,1.9087342451e-02,-5.5517463732e-02,1.0000000000e+00,1.0000001341e-04,1.0000002818e-04,1.0000001348e-04,6.2285611043e-09,6.8002620665e-09,6.0805281514e-09,9.0569794106e-07,1.2653020967e-07,4.6519465012e-06
7.0000000000e-02,-7.5029525156e-01,2.3616509736e-01,1.0083543283e+01,-1.3361990732e-02,4.2461092459e-01,4.1253776557e-02,7.0970766655e-03,-6.0905209615e-04,4.8857177992e-02,1.3432626019e-02,5.1155438391e-03,3.2223203659e-02,9.9997879839e-01,-3.7485786834e-03,-4.9831737502e-03,-1.8758761766e-03,8.2085735231e-03,-6.8487162365e-04,4.4560764793e-02,1.6763857824e-02,4.3247949565e-03,3.2304529577e-02,9.9844020990e-01,7.2464283542e-03,1.8591666948e-02,-5.2143901448e-02,1.0000000000e+00,1.0000001364e-04,1.0000002634e-04,1.0000001373e-04,6.2106967145e-09,6.7330506208e-09,6.0795394789e-09,7.5947069428e-07,1.2097987638e-07,4.0194121025e-06
7.5000000000e-02,-4.8909376092e-01,1.2696112188e-01,9.7429554539e+00,-1.9957200224e-02,3.3817167862e-01,5.7281511579e-02,7.1372591895e-03,-5.7382462605e-04,4.9015739338e-02,8.0439363124e-03,6.9661593473e-03,3.1832573459e-02,9.9998271927e-01,-3.7973311820e-03,-4.1381559230e-03,-1.7369794435e-03,8.2774389597e-03,-6.7079638558e-04,4.4717763054e-02,1.1147169502e-02,6.0714352278e-03,3.1906973831e-02,9.9863403075e-01,5.4822267719e-03,1.8104992753e-02,-4.8705513632e-02,1.0000000000e+00,1.0000001388e-04,1.0000002496e-04,1.0000001397e-04,6.1981401068e-09,6.6648245863e-09,6.0791277875e-09,6.4905137642e-07,1.1634695031e-07,3.5297600642e-06
8.0000000000e-02,-2.3691395042e-01,2.8254974544e-02,9.5434283872e+00,-2.6325302071e-02,2.5852694827e-01,6.8504824407e-02,7.1575149567e-03,-5.3254055903e-04,4.9166421347e-02,4.0586329392e-03,8.1784816457e-03,3.0264566099e-02,9.9998523486e-01,-3.8623404934e-03,-3.4874193581e-03,-1.5653439634e-03,8.3191567710e-03,-6.4582051459e-04,4.4872991252e-02,6.9769067539e-03,7.3045694790e-03,3.0389792064e-02,9.9878495441e-01,4.0093859657e-03,1.7561726043e-02,-4.5870747133e-02,1.0000000000e+00,1.0000001412e-04,1.0000002392e-04,1.0000001422e-04,6.1898763008e-09,6.6141030187e-09,6.0790065176e-09,5.6250052494e-07,1.1232080792e-07,3.1368718097e-06
8.5000000000e-02,-7.0115572349e-01,4.7680651721e-01,1.0566438178e+01,-3.2118508699e-02,1.9267082583e-01,8.0929985255e-02,7.1637639083e-03,-4.8738224713e-04,4.9305691089e-02,1.2562175616e-03,8.9564201148e-03,2.7989388002e-02,9.9998678835e-01,-3.9404757614e-03,-3.0040349698e-03,-1.3680467245e-03,8.3469494860e-03,-6.0672398451e-04,4.5010537766e-02,2.8853562149e-03,9.1375492276e-03,3.0454593191e-02,9.9875206107e-01,4.4604925302e-03,1.7269021270e-02,-4.6649816986e-02,1.0000000000e+00,1.0000001436e-04,1.0000002314e-04,1.0000001446e-04,6.1924724426e-09,6.5724335071e-09,6.0793398204e-09,4.9310600138e-07,1.0846554856e-07,2.8343944554e-06
9.0000000000e-02,-5.3954426307e-01,2.4033692243e-01,1.0134650903e+01,-1.7533094600e-02,1.1330755663e-01,1.1870469942e-01,7.1605935836e-03,-4.2267742341e-04,4.9446347358e-02,-6.2022436310e-04,1.2852466695e-02,2.8281786074e-02,9.9998779551e-01,-3.9843282034e-03,-2.7174972194e-03,-1.0719888723e-03,8.3556892932e-03,-5.6982956910e-04,4.5153848303e-02,3.9983652940e-04,1.1873963308e-02,2.9795034620e-02,9.9894288380e-01,2.4918958091e-03,1.7212372612e-02,-4.2551610800e-02,1.0000000000e+00,1.0000001460e-04,1.0000002259e-04,1.0000001471e-04,6.1883839857e-09,6.5166056437e-09,6.0792089798e-09,4.3874834160e-07,1.0510064467e-07,2.5992055138e-06
9.5000000000e-02,-3.5061900273e-01,-2.3587670994e-02,9.8742416792e+00,-8.8756211631e-03,5.1210483942e-02,1.4717934403e-01,7.1488168875e-03,-3.4624547568e-04,4.9582296294e-02,-2.3354451108e-03,1.5188075495e-02,2.7352211490e-02,9.9998837621e-01,-4.0079805025e-03,-2.5867080277e-03,-7.0176727912e-04,8.3518074889e-03,-5.1934128220e-04,4.5295999254e-02,-1.3057457427e-03,1.3910180090e-02,2.8447119764e-02,9.9913464471e-01,3.0687067124e-04,1.7035122195e-02,-3.7943012327e-02,1.0000000000e+00,1.0000001485e-04,1.0000002218e-04,1.0000001495e-04,6.1839377203e-09,6.4749244906e-09,6.0790137162e-09,3.9482617381e-07,1.0202883246e-07,2.4055423593e-06
1.0000000000e-01,-2.1908012850e-01,-1.1400580690e-01,9.6435384610e+00,-2.2848868211e-03,4.8344997252e-03,1.6868164086e-01,7.1307098237e-03,-2.6395468759e-04,4.9709549325e-02,-3.5968072155e-03,1.6355291804e-02,2.5621430888e-02,9.9998858157e-01,-4.0150245593e-03,-2.5764174648e-03,-2.7995061179e-04,8.3394653837e-03,-4.5546532564e-04,4.5433001207e-02,-2.5168675936e-03,1.5268452560e-02,2.6407406001e-02,9.9926615918e-01,-1.2791677917e-03,1.6711766277e-02,-3.4441598713e-02,1.0000000000e+00,1.0000001509e-04,1.0000002189e-04,1.0000001520e-04,6.1786565853e-09,6.4397380459e-09,6.0790099515e-09,3.5874410658e-07,9.9218043399e-08,2.2429569280e-06
1.0500000000e-01,-4.6376342674e-01,-5.0392647174e-02,1.0245379576e+01,3.9393418051e-03,-3.1862726285e-02,1.8221280766e-01,7.1085769836e-03,-1.7907606327e-04,4.9825055783e-02,-4.3985331238e-03,1.6873924208e-02,2.3277478077e-02,9.9998841874e-01,-4.0096131073e-03,-2.6560967087e-03,1.7472782514e-04,8.3242146314e-03,-3.8175920748e-04,4.5553918393e-02,-3.9094558130e-03,1.6286722898e-02,2.5377713461e-02,9.9933563264e-01,-2.0652170232e-03,1.6477218765e-02,-3.2442710713e-02,1.0000000000e+00,1.0000001534e-04,1.0000002168e-04,1.0000001544e-04,6.1810028519e-09,6.4153498613e-09,6.0790068948e-09,3.2795589005e-07,9.6436561381e-08,2.1083076183e-06
1.1000000000e-01,-2.5716388592e-01,-1.3880640349e-01,9.8134114458e+00,1.3234781738e-02,-7.1897053212e-02,1.9685853812e-01,7.0849468475e-03,-8.9554605221e-05,4.9936931743e-02,-4.6895889292e-03,1.7795338861e-02,2.2560075377e-02,9.9998785713e-01,-3.9762123844e-03,-2.8330620389e-03,6.7014065017e-04,8.3022523808e-03,-3.0318349199e-04,4.5674694951e-02,-4.2721625924e-03,1.7080788557e-02,2.3679274478e-02,9.9940952913e-01,-2.9448631840e-03,1.6188473266e-02,-3.0163789670e-02,1.0000000000e+00,1.0000001559e-04,1.0000002154e-04,1.0000001569e-04,6.1760780762e-09,6.3888427468e-09,6.0790131637e-09,3.0196923361e-07,9.3900445433e-08,1.9930016801e-06
1.1500000000e-01,-9.5916575438e-02,-1.6811508181e-01,9.4916709608e+00,1.8167769980e-02,-9.5326372281e-02,2.0697636038e-01,7.0603546405e-03,2.0304308900e-06,5.0039459870e-02,-4.8761654271e-03,1.8207293774e-02,2.0696471633e-02,9.9998685980e-01,-3.9303773023e-03,-3.0700370085e-03,1.1862681757e-03,8.2776251575e-03,-2.1952592496e-04,4.5789684113e-02,-4.2506447601e-03,1.7582820153e-02,2.1240734837e-02,9.9946877449e-01,-3.5949412852e-03,1.5763650268e-02,-2.8297571531e-02,1.0000000000e+00,1.0000001583e-04,1.0000002145e-04,1.0000001593e-04,6.1693875844e-09,6.3653753617e-09,6.0790361805e-09,2.7994353832e-07,9.1613602638e-08,1.8922572726e-06
1.2000000000e-01,9.0082536586e-02,-1.6091201549e-01,9.3151472310e+00,1.8106312621e-02,-1.0839188753e-01,2.0744135163e-01,7.0366786221e-03,9.3679434766e-05,5.0128795187e-02,-4.6895572714e-03,1.8226405885e-02,1.8060928546e-02,9.9998544183e-01,-3.8847753963e-03,-3.3343880516e-03,1.7048479730e-03,8.2520183504e-03,-1.3211915385e-04,4.5893667080e-02,-3.7959652992e-03,1.7789373624e-02,1.8325793547e-02,9.9951081581e-01,-3.9467073035e-03,1.5207468251e-02,-2.7042290646e-02,1.0000000000e+00,1.0000001608e-04,1.0000002140e-04,1.0000001618e-04,6.1635952911e-09,6.3513919148e-09,6.0790878584e-09,2.6066859747e-07,8.9523757670e-08,1.8006211878e-06
1.2500000000e-01,8.4898578092e-01,-6.6831772471e-01,8.0790643424e+00,1.5204450318e-02,-1.0536547097e-01,2.0193978209e-01,7.0160601469e-03,1.8353029623e-04,5.0202607150e-02,-4.0770368661e-03,1.7879610659e-02,1.4956725718e-02,9.9998368032e-01,-3.8482429061e-03,-3.5981500996e-03,2.2098519611e-03,8.2224577156e-03,-4.4189132728e-05,4.5993728627e-02,-1.9207884541e-03,1.6626658452e-02,1.2843684694e-02,9.9958437648e-01,-4.9875362698e-03,1.4276218083e-02,-2.4543601360e-02,1.0000000000e+00,1.0000001633e-04,1.0000002136e-04,1.0000001643e-04,6.1548743632e-09,6.3429362603e-09,6.0798661230e-09,2.4362902263e-07,8.7784447499e-08,1.7063663967e-06
1.3000000000e-01,7.3223473627e-01,-4.1924336289e-01,8.2616996564e+00,7.8797864845e-03,-6.0644352979e-02,1.8337604144e-01,7.0128231209e-03,2.5814723199e-04,5.0244461779e-02,-6.0243056123e-04,1.4828193338e-02,8.5675023464e-03,9.9998209540e-01,-3.8291794990e-03,-3.7479134959e-03,2.6644730548e-03,8.2068359497e-03,4.0708350958e-05,4.6063713309e-02,7.1447822166e-04,1.4783406747e-02,7.1717265708e-03,9.9959296302e-01,-4.8377867560e-03,1.3684103494e-02,-2.4561136210e-02,1.0000000000e+00,1.0000001657e-04,1.0000002134e-04,1.0000001668e-04,6.1487714233e-09,6.3286972196e-09,6.0799310351e-09,2.2848801635e-07,8.6166041923e-08,1.6224469300e-06
1.3500000000e-01,6.5322163744e-01,-2.5379137752e-01,8.4455810067e+00,1.9885995325e-03,-1.6421269053e-02,1.6114509880e-01,7.0248491845e-03,3.2465768654e-04,5.0257381365e-02,2.4473027699e-03,1.3214104789e-02,2.7795828007e-03,9.9998081866e-01,-3.8233369033e-03,-3.7853732434e-03,3.0684465296e-03,8.2058878678e-03,1.1631991706e-04,4.6103621094e-02,3.4584888044e-03,1.3399143461e-02,1.7917144737e-03,9.9959048059e-01,-4.5331094505e-03,1.3303049797e-02,-2.4926911297e-02,1.0000000000e+00,1.0000001682e-04,1.0000002135e-04,1.0000001692e-04,6.1452528973e-09,6.3151016131e-09,6.0797653446e-09,2.1511241019e-07,8.4635021555e-08,1.5494686880e-06
1.4000000000e-01,6.3651580768e-01,-2.5659372210e-01,8.5984804114e+00,-1.9058830130e-03,3.0089555980e-02,1.4404026750e-01,7.0505885533e-03,3.8652121375e-04,5.0243885254e-02,5.1858356325e-03,1.2298692417e-02,-2.5061646196e-03,9.9997991637e-01,-3.8279507424e-03,-3.7108584013e-03,3.4268332302e-03,8.2186891580e-03,1.8437510884e-04,4.6115343217e-02,6.1637243572e-03,1.2300306122e-02,-3.2292107827e-03,9.9959491244e-01,-4.4295894798e-03,1.3068131602e-02,-2.4892040717e-02,1.0000000000e+00,1.0000001707e-04,1.0000002139e-04,1.0000001717e-04,6.1447531677e-09,6.3049502872e-09,6.0796993027e-09,2.0309546473e-07,8.3153887239e-08,1.4844898299e-06
1.4500000000e-01,2.4477655117e+00,-9.3759521563e-01,5.3789951405e+00,-4.1125751522e-03,7.3596828326e-02,1.2571435050e-01,7.0891897176e-03,4.4512067640e-04,5.0206278945e-02,7.7524763737e-03,1.1665144445e-02,-7.3318439105e-03,9.9997940731e-01,-3.8411941064e-03,-3.5247818968e-03,3.7424720698e-03,8.2289251940e-03,2.4736653908e-04,4.6130955767e-02,1.2059621239e-02,9.9944338418e-03,-1.4499919560e-02,9.9965536995e-01,-5.5172300306e-03,1.1892203598e-02,-2.2743724162e-02,1.0000000000e+00,1.0000001732e-04,1.0000002142e-04,1.0000001742e-04,6.1278058068e-09,6.3134208680e-09,6.0826515500e-09,1.9281817258e-07,8.2190939952e-08,1.4044860255e-06
1.5000000000e-01,-9.1680589891e-01,-1.1617988642e+00,1.1344617135e+01,-1.6884794817e-02,2.1277255240e-01,9.3697355363e-02,7.1678308792e-03,4.7917881178e-04,5.0100155977e-02,1.5747996002e-02,6.7436967933e-03,-2.1038018184e-02,9.9998007746e-01,-3.8865070480e-03,-2.9918981798e-03,3.9734490674e-03,8.3013964079e-03,2.9316475114e-04,4.6032826514e-02,1.3011454293e-02,6.1028008025e-03,-1.5403100782e-02,9.9968476913e-01,-6.2476318632e-03,1.3393584379e-02,-2.0296338901e-02,1.0000000000e+00,1.0000001757e-04,1.0000002145e-04,1.0000001767e-04,6.1727448421e-09,6.2734187844e-09,6.0805044654e-09,1.8204838899e-07,8.0414932891e-08,1.3571975617e-06
1.5500000000e-01,-7.1239603932e-01,-7.0711224460e-01,1.0991971801e+01,5.9062376795e-03,1.9934017068e-01,6.2464129375e-02,7.2346850933e-03,4.8766863750e-04,5.0016806927e-02,1.3395812304e-02,1.6332318827e-03,-1.6471360601e-02,9.9998087308e-01,-3.8764348673e-03,-2.4938567323e-03,4.1240047655e-03,8.3713084872e-03,3.2297095663e-04,4.5942910700e-02,1.2393989350e-02,2.2831167019e-03,-1.3691379656e-02,9.9966638817e-01,-5.7331728192e-03,1.4207907731e-02,-2.0793711730e-02,1.0000000000e+00,1.0000001782e-04,1.0000002157e-04,1.0000001791e-04,6.1794668506e-09,6.2641404801e-09,6.0798724423e-09,1.7288417509e-07,7.8438829474e-08,1.3217791523e-06
1.6000000000e-01,-8.1402086861e-01,-3.9107430011e-01,1.1097189173e+01,2.5908911392e-02,1.8283429641e-01,3.3413845207e-02,7.2906244502e-03,4.8200684265e-04,4.9950479440e-02,1.1213584994e-02,-1.1819078173e-03,-1.3058455563e-02,9.9998178874e-01,-3.8171607196e-03,-2.0399313565e-03,4.2059665004e-03,8.4360658703e-03,3.3399145719e-04,4.5863411523e-02,1.0679762902e-02,-3.2775607224e-04,-1.0740489088e-02,9.9964116973e-01,-5.0145289995e-03,1.4805055764e-02,-2.1753082841e-02,1.0000000000e+00,1.0000001807e-04,1.0000002171e-04,1.0000001816e-04,6.1780098031e-09,6.2559472040e-09,6.0794275778e-09,1.6486553191e-07,7.6468614188e-08,1.2941792551e-06
1.6500000000e-01,-3.8664396415e-01,-7.0381383638e-01,1.0415887771e+01,3.6749585784e-02,1.5229827761e-01,1.1233069494e-02,7.3331747189e-03,4.7026355192e-04,4.9902558686e-02,8.5342911846e-03,-2.3761696612e-03,-9.3696831573e-03,9.9998272415e-01,-3.7248823393e-03,-1.6600843284e-03,4.2332927954e-03,8.4865429372e-03,3.3350471154e-04,4.5805707617e-02,9.1541758981e-03,-2.7172345914e-03,-8.6921161551e-03,9.9964165756e-01,-5.0539000917e-03,1.4976714826e-02,-2.1603531384e-02,1.0000000000e+00,1.0000001831e-04,1.0000002187e-04,1.0000001840e-04,6.1732763266e-09,6.2492979775e-09,6.0794946361e-09,1.5766398368e-07,7.4698977928e-08,1.2662637935e-06
1.7000000000e-01,-3.9336523102e-01,-1.0342829262e-01,1.0516263378e+01,6.7096485638e-02,1.4038531650e-01,6.9697211280e-03,7.3651432948e-03,4.4302674574e-04,4.9867581655e-02,6.4278296957e-03,-5.4987676427e-03,-6.7644677668e-03,9.9998377922e-01,-3.5614533069e-03,-1.3085237874e-03,4.2479536794e-03,8.5285799880e-03,3.2021161448e-04,4.5758366452e-02,7.3152636838e-03,-4.4337006445e-03,-6.1221234549e-03,9.9961069647e-01,-4.0723244752e-03,1.5017067883e-02,-2.3159433156e-02,1.0000000000e+00,1.0000001856e-04,1.0000002203e-04,1.0000001865e-04,6.1653115232e-09,6.2454514602e-09,6.0790774349e-09,1.5110449264e-07,7.3042912060e-08,1.2411087368e-06
1.7500000000e-01,-3.3949075741e-01,1.2099765851e-01,1.0371563188e+01,7.6611569804e-02,1.1687739154e-01,-2.0230690883e-04,7.3867673225e-03,4.1428931573e-04,4.9844725031e-02,4.3626134428e-03,-5.8080870034e-03,-4.3286636673e-03,9.9998479511e-01,-3.3682428594e-03,-1.0135463596e-03,4.2470231503e-03,8.5603590579e-03,2.9787240987e-04,4.5724886299e-02,5.4562752407e-03,-4.8910024708e-03,-3.9229599251e-03,9.9958538937e-01,-3.2296586035e-03,1.4949944103e-02,-2.4395036945e-02,1.0000000000e+00,1.0000001881e-04,1.0000002220e-04,1.0000001890e-04,6.1598380962e-09,6.2394543524e-09,6.0790071408e-09,1.4512308410e-07,7.1523854911e-08,1.2178163723e-06
